旅行	[]
酒店	{'goalId': 7743, 'key': '酒店类型', 'valueType': 'enum', 'minValue': 0.0, 'maxValue': 999.0, 'unit': '', 'value': '经济型'}
酒店	{'goalId': 7746, 'key': '价格', 'valueType': 'region', 'minValue': 400.0, 'maxValue': 500.0, 'unit': '元', 'value': ''}
酒店	{'goalId': 7746, 'key': '评分', 'valueType': 'region', 'minValue': 4.0, 'maxValue': 9999.0, 'unit': '分', 'value': ''}
酒店	{'goalId': 7746, 'key': '酒店类型', 'valueType': 'enum', 'minValue': 0.0, 'maxValue': 999.0, 'unit': '', 'value': '经济型'}
酒店	{'goalId': 7745, 'key': '评分', 'valueType': 'region', 'minValue': 4.0, 'maxValue': 9999.0, 'unit': '分', 'value': ''}
酒店	{'goalId': 7745, 'key': '价格', 'valueType': 'region', 'minValue': 500.0, 'maxValue': 600.0, 'unit': '元', 'value': ''}
酒店	{'goalId': 7745, 'key': '酒店类型', 'valueType': 'enum', 'minValue': 0.0, 'maxValue': 999.0, 'unit': '', 'value': '经济型'}
酒店	{'goalId': 7747, 'key': '价格', 'valueType': 'region', 'minValue': 100.0, 'maxValue': 200.0, 'unit': '元', 'value': ''}
酒店	{'goalId': 7747, 'key': '评分', 'valueType': 'region', 'minValue': 4.0, 'maxValue': 9999.0, 'unit': '分', 'value': ''}
酒店	{'goalId': 7747, 'key': '酒店类型', 'valueType': 'enum', 'minValue': 0.0, 'maxValue': 999.0, 'unit': '', 'value': '经济型'}
酒店	{'goalId': 7748, 'key': '价格', 'valueType': 'region', 'minValue': 200.0, 'maxValue': 300.0, 'unit': '元', 'value': ''}
酒店	{'goalId': 7748, 'key': '评分', 'valueType': 'enum', 'minValue': 0.0, 'maxValue': 999.0, 'unit': '', 'value': '5分'}
酒店	{'goalId': 7748, 'key': '酒店类型', 'valueType': 'enum', 'minValue': 0.0, 'maxValue': 999.0, 'unit': '', 'value': '经济型'}
餐馆	{'goalId': 7257, 'key': '评分', 'valueType': 'region', 'minValue': 4.0, 'maxValue': 9999.0, 'unit': '分', 'value': ''}
餐馆	{'goalId': 7654, 'key': '人均消费', 'valueType': 'region', 'minValue': 100.0, 'maxValue': 150.0, 'unit': '元', 'value': ''}
餐馆	{'goalId': 7654, 'key': '评分', 'valueType': 'region', 'minValue': 4.0, 'maxValue': 9999.0, 'unit': '分', 'value': ''}
酒店设施-宽带上网	[]
酒店设施-洗衣服务	[]
酒店设施-行李寄存	[]
酒店设施-24小时热水	[]
酒店设施-国际长途电话	[]
酒店设施-中式餐厅	[]
酒店设施-接待外宾	[]
酒店设施-会议室	[]
酒店设施-健身房	[]
酒店设施-免费市内电话	[]
酒店设施-公共区域和部分房间提供wifi	[]
酒店设施-公共区域提供wifi	[]
酒店设施-叫醒服务	[]
酒店设施-吹风机	[]
酒店设施-商务中心	[]
酒店设施-接机服务	[]
酒店设施-收费停车位	[]
酒店设施-无烟房	[]
酒店设施-早餐服务	[]
酒店设施-残疾人设施	[]
酒店设施-租车	[]
酒店设施-接站服务	[]
酒店设施-暖气	[]
酒店设施-酒店各处提供wifi	[]
酒店设施-西式餐厅	[]
酒店设施-酒吧	[]
酒店设施-SPA	[]
酒店设施-桑拿	[]
酒店设施-棋牌室	[]
酒店设施-室内游泳池	[]
